Data Source,World Development Indicators,,,,,,,,,,,,
,,,,,,,,,,,,,
Last Updated Date,2025-10-07,,,,,,,,,,,,
,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Costa Rica,CRI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,33.33333333,33.33333333,35.0877193,45.61403509,45.61403509,45.61403509,45.61403509,47.36842105,47.36842105,49.12280702
Caribbean small states,CSS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.88772846,20.88772846,21.875,22.65625,23.4375,25,25.45454545,25.45931759,26.35658915,27.31958763
Cuba,CUB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,48.85620915,48.85620915,48.85620915,53.2231405,53.2231405,53.2231405,53.41296928,53.41296928,55.74468085,55.74468085
Curacao,CUW,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,
Cayman Islands,CYM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,
Cyprus,CYP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.5,17.85714286,17.85714286,17.85714286,17.85714286,19.64285714,14.28571429,14.28571429,14.28571429,14.28571429
Czechia,CZE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20,20,22,22,22.5,22.5,25,25.5,26,26
Germany,DEU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,36.45007924,36.45007924,30.74753173,30.74753173,30.88857546,31.17066291,34.91847826,34.91847826,35.19021739,35.32608696
Djibouti,DJI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.72727273,12.72727273,10.76923077,26.15384615,26.15384615,26.15384615,26.15384615,26.15384615,26.15384615,26.15384615
Dominica,DMA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.875,21.875,25,25,25,34.375,34.375,34.375,37.5,37.5
Denmark,DNK,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,37.4301676,37.4301676,37.4301676,37.4301676,39.10614525,39.66480447,39.66480447,43.57541899,43.57541899,45.25139665
Dominican Republic,DOM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.76502732,26.84210526,26.84210526,26.84210526,26.84210526,27.89473684,27.89473684,27.89473684,27.89473684,36.84210526
Algeria,DZA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,31.6017316,31.6017316,25.75757576,25.75757576,25.75757576,25.75757576,8.108108108,8.108108108,7.862407862,7.862407862
East Asia & Pacific (excluding high income),EAP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.76266545,19.86863711,20.12803335,20.62601506,20.85637317,21.54312961,21.57335223,22.0499699,22.79963953,22.90486132
Early-demographic dividend,EAR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,22.16251274,22.34532129,22.30537634,22.78959395,22.94855166,24.45091294,24.27935943,24.8616712,25.13650913,25.14642718
East Asia & Pacific,EAS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.28737413,19.42618807,19.81060606,20.23570712,20.50381494,21.33004926,21.38448505,21.92758797,22.52733282,23.0156724
Europe & Central Asia (excluding high income),ECA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.15351506,20.01437298,20.83333333,21.33190883,23.54827218,24.75,26.42393655,26.31964809,26.18526623,27.11741185
Europe & Central Asia,ECS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.74311927,26.00587911,27.38478521,27.9538377,29.45594431,30.2941446,31.13371827,30.92327943,31.11799493,31.45025295
Ecuador,ECU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,41.60583942,41.60583942,37.95620438,37.95620438,37.95620438,39.41605839,39.41605839,38.68613139,43.06569343,43.06569343
"Egypt, Arab Rep.",EGY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,14.93288591,14.93288591,14.93288591,14.93288591,27.41116751,27.7027027,27.58037225,27.53378378,27.7027027
Euro area,EMU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,29.69237628,29.72309067,30.79288381,31.52460457,32.94531078,33.7650933,34.48275862,34.12789365,34.53253896,33.98812243
Eritrea,ERI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,22,22,22,22,22,,,,,
Spain,ESP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,41.14285714,39.14285714,39.14285714,39.14285714,44,44,43.42857143,42.97994269,44.28571429,44.28571429
Estonia,EST,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,23.76237624,23.76237624,26.73267327,26.73267327,29.7029703,28.71287129,25.74257426,25.74257426,28.71287129,29.7029703
Ethiopia,ETH,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,38.75685558,38.75685558,38.75685558,38.75685558,38.75685558,38.75685558,42.58823529,41.4893617,41.31355932,41.31355932
European Union,EUU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,28.26654384,28.2859339,29.7895222,30.51628765,31.81748348,32.40669636,32.72143185,32.57911392,32.95364657,32.5596084
Fragile and conflict affected situations,FCS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,18.8258538,18.64929242,19.04697987,18.80211228,19.03138759,20.65593501,21.56597535,21.93472011,21.875,21.64061128
Finland,FIN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,41.5,41.5,42,42,47,46,46,45.5,46,46
Fiji,FJI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16,16,16,19.60784314,19.60784314,19.60784314,21.56862745,19.60784314,10.90909091,9.090909091
France,FRA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.16984402,26.16984402,38.99480069,39.58333333,39.68804159,39.51473137,39.51473137,37.26169844,37.78162912,36.04852686
Faroe Islands,FRO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,0,0,0,0,7.142857143,7.142857143,14.28571429,15.38461538
Gabon,GAB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,14.16666667,14.16666667,17.09401709,,17.91044776,14.78873239,16.1971831,15.38461538,24.48979592,25.51020408
United Kingdom,GBR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,29.38461538,29.58397535,32,32.15384615,32,33.84615385,34.25925926,34.56790123,34.61538462,40.46153846
Georgia,GEO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.33333333,16,16,16,14.76510067,20.66666667,19.33333333,19.04761905,18.43971631,22.66666667
Ghana,GHA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.90909091,10.90909091,12.72727273,12.72727273,13.09090909,13.09090909,14.54545455,14.54545455,14.54545455,14.54545455
Gibraltar,GIB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,
Guinea,GIN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.92982456,21.92982456,21.92982456,21.92982456,22.80701754,16.66666667,,29.62962963,29.62962963,29.62962963
"Gambia, The",GMB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.433962264,9.433962264,10.34482759,10.34482759,10.34482759,8.620689655,8.620689655,8.620689655,8.620689655,
Guinea-Bissau,GNB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.7254902,13.7254902,13.7254902,13.7254902,13.7254902,13.7254902,13.7254902,13.7254902,9.803921569,9.803921569
Equatorial Guinea,GNQ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,24,24,,20,21,21,23,31,31,32
Greece,GRC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.66666667,19.66666667,18.33333333,18.66666667,20.66666667,21.66666667,21.66666667,21,23,23
Grenada,GRD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,33.33333333,33.33333333,33.33333333,46.66666667,46.66666667,46.66666667,46.66666667,31.25,31.25,31.25
Greenland,GRL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,
Guatemala,GTM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.92405063,13.92405063,12.65822785,12.65822785,19.375,19.375,19.375,19.375,20,20
Guam,GUM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,
Guyana,GUY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,30.43478261,30.43478261,31.88405797,31.88405797,31.88405797,35.71428571,35.71428571,35.38461538,36.61971831,39.43661972
High income,HIC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.35098632,25.35936114,26.78011644,27.44301113,28.53736089,29.48559307,30.09768547,30.15274034,30.34161212,30.91204037
"Hong Kong SAR, China",HKG,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,
Honduras,HND,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.78125,25.78125,,21.09375,21.09375,21.09375,27.34375,27.34375,27.34375,27.34375
Heavily indebted poor countries (HIPC),HPC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,23.84955752,24.02894698,24.30931359,24.05026723,24.12261217,25.23581259,26.45264848,26.57920311,27.29516288,27.27272727
Croatia,HRV,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,15.23178808,12.58278146,18.54304636,18.54304636,20.52980132,31.12582781,31.12582781,31.78807947,31.78807947,33.11258278
Haiti,HTI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.210526316,0,2.542372881,2.542372881,2.542372881,,,,,
Hungary,HUN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.1010101,10.1010101,10.05025126,12.56281407,12.56281407,12.06030151,13.06532663,14.07035176,14.07035176,14.57286432
IBRD only,IBD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.5915665,22.05075027,22.59167185,23.29823702,23.85162177,24.59084936,24.91612749,25.32436037,25.71916138,25.96627914
IDA & IBRD total,IBT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.1115134,21.44905238,21.85671746,22.19051645,22.53290048,23.49691948,24.01931201,24.47176056,24.84888449,25.01115076
IDA total,IDA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.49241482,20.64077352,20.90726616,20.68879668,20.67864942,21.90434783,22.71499521,23.19367445,23.53751492,23.51312649
IDA blend,IDB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.26954492,17.34733567,17.88207913,17.95366795,17.95366795,19.82294072,20.01542615,20.43176561,20.4879938,20.13239875
Indonesia,IDN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.11711712,17.11711712,19.82142857,19.82142857,17.39130435,20.34782609,21.04347826,21.91304348,21.56521739,21.03448276
IDA only,IDX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.3653603,21.51977577,21.69687152,21.43763214,21.43623873,22.5117951,23.50292661,24.04566536,24.48537378,24.61110408
Isle of Man,IMN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,
India,IND,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.97053407,11.97053407,11.80811808,11.80811808,14.39114391,14.36464088,14.44444444,14.94464945,15.24163569,13.65313653
Not classified,INX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,
Ireland,IRL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16.26506024,22.15189873,22.15189873,22.15189873,22.15189873,22.5,22.5,23.125,23.125,25.28735632
"Iran, Islamic Rep.",IRN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.103448276,5.882352941,5.882352941,5.882352941,5.882352941,5.594405594,5.594405594,5.594405594,5.594405594,4.827586207
Iraq,IRQ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.52439024,26.52439024,25.30487805,25.22796353,25.22796353,26.443769,28.87537994,28.87537994,29.05198777,28.87537994
Iceland,ISL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,41.26984127,47.61904762,38.0952381,38.0952381,38.0952381,38.0952381,47.61904762,47.61904762,47.61904762,46.03174603
Israel,ISR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.66666667,26.66666667,27.5,27.5,23.33333333,27.5,28.33333333,23.33333333,24.16666667,25
Italy,ITA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,30.95238095,30.95238095,30.95238095,35.71428571,35.71428571,35.71428571,35.71428571,32.25,32.25,32.25
Jamaica,JAM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.6984127,17.46031746,17.46031746,17.46031746,17.46031746,28.57142857,28.57142857,28.57142857,28.57142857,27.41935484
Jordan,JOR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12,15.38461538,15.38461538,15.38461538,15.38461538,11.53846154,11.53846154,12.30769231,12.30769231,19.56521739
Japan,JPN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.473684211,9.473684211,10.10752688,10.10752688,10.10752688,9.892473118,9.677419355,9.913793103,10.34482759,15.69892473
Kazakhstan,KAZ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,26.1682243,27.10280374,27.10280374,27.10280374,27.10280374,27.10280374,27.10280374,27.35849057,18.36734694,19.3877551
Kenya,KEN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.71428571,19.71428571,21.7765043,21.7765043,21.7765043,21.7765043,21.61383285,23.42857143,23.27586207,23.27586207
Kyrgyz Republic,KGZ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.16666667,19.16666667,19.16666667,19.16666667,19.16666667,16.52173913,20.45454545,20.45454545,20,21.11111111
Cambodia,KHM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.32520325,20.32520325,20.32520325,20,20,20,21.6,20.8,13.6,13.6
Kiribati,KIR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.695652174,6.52173913,6.52173913,6.52173913,6.52173913,8.888888889,6.666666667,6.666666667,6.666666667,11.11111111
St. Kitts and Nevis,KNA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.33333333,13.33333333,13.33333333,13.33333333,13.33333333,25,25,31.25,31.25,31.25
"Korea, Rep.",KOR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16.33333333,17,17,17,16.66666667,19,19,18.6440678,19.06354515,20
Kuwait,KWT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,1.538461538,2,3.076923077,3.076923077,4.615384615,6.349206349,1.538461538,6.25,3.076923077,
Latin America & Caribbean (excluding high income),LAC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,29.72222222,30.80216957,30.96148192,32.80408279,33.3522405,34.58602466,35.88079079,36.68916936,36.62613982,37.4043465
Lao PDR,LAO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25,27.51677852,27.51677852,27.51677852,27.51677852,27.51677852,21.95121951,21.95121951,21.95121951,21.95121951
Lebanon,LBN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.125,3.125,3.125,4.6875,4.6875,4.6875,4.6875,6.25,6.25,6.25
Liberia,LBR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.95890411,10.95890411,9.85915493,12.32876712,12.32876712,12.32876712,10.95890411,10.95890411,10.95890411,10.95890411
Libya,LBY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,15.95744681,15.95744681,15.95744681,15.95744681,15.95744681,15.95744681,15.95744681,16.47058824,16.47058824,16.47058824
St. Lucia,LCA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,11.11111111,11.11111111,11.11111111,11.11111111
Latin America & Caribbean,LCN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,27.90110999,28.80113502,29.74051896,31.196083,31.66977612,32.75779376,34.40886106,35.73393348,35.69958848,36.46480331
Least developed countries: UN classification,LDC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,23.30973883,23.33813295,23.22536182,23.03921569,23.1345146,24.41172604,25.3019958,26.18680857,26.6571835,27.04374057
Low income,LIC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.84690067,20.13096352,20.43924903,20.19213006,20.224079,20.87568413,22.5664563,22.45745944,22.71332106,22.67465895
Liechtenstein,LIE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20,20,12,12,12,12,28,28,28,28
Sri Lanka,LKA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.888888889,5.777777778,5.777777778,5.777777778,5.333333333,5.381165919,5.381165919,5.333333333,5.333333333,10
Lower middle income,LMC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.50938338,20.56422445,20.51734885,20.39779941,20.29399323,22.09668658,22.47362123,23.28102066,23.34956404,23.47445601
Low & middle income,LMY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.4646757,21.87639447,21.97476971,22.39236241,22.72811538,23.66736937,24.19433686,24.62182293,24.9047508,25.07006671
Lesotho,LSO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25,25,22.13114754,22.13114754,23.33333333,23.33333333,23.33333333,26.44628099,26.44628099,25
Late-demographic dividend,LTE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.36532212,19.88918609,20.70172028,21.47005617,21.9700493,22.19428146,22.99150882,23.33395557,23.63738528,24.26684156
Lithuania,LTU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,23.40425532,21.27659574,21.27659574,21.27659574,21.27659574,26.95035461,27.65957447,28.36879433,28.36879433,28.36879433
